QtrNum,Force Name,Region,Financial Year,Financial Quarter,Population,Knife enabled,Violence with Injury,Homicide and serious injury,Knife Crime,RateKE,RateVWI,RateKC,ZScoreKE,ZScoreVWI,ZScoreKC
29,Devon and Cornwall,South West,2015/16,Q1,1733.911,21,56,6,83,0.121113483,0.322969287,0.478686622,-0.646631247,-0.851582495,-0.766423543
8,Durham,North East,2009/10,Q4,627.789,9,20,1,30,0.143360269,0.318578376,0.477867564,-0.58844644,-0.865283413,-0.767667687
21,Northumbria,North East,2013/14,Q1,1444.759,16,51,2,69,0.110745114,0.353000051,0.477588304,-0.67374894,-0.757877795,-0.768091881
28,Cheshire,North West,2014/15,Q4,1048.087,17,33,0,50,0.162200275,0.314859358,0.477059633,-0.539171812,-0.876887829,-0.768894928
25,Cheshire,North West,2014/15,Q1,1048.087,14,33,3,50,0.133576697,0.314859358,0.477059633,-0.61403464,-0.876887829,-0.768894928
13,Sussex,South East,2011/12,Q1,1680.791,32,47,1,80,0.19038655,0.279630246,0.475966375,-0.465452717,-0.986812887,-0.770555579
19,Sussex,South East,2012/13,Q3,1680.791,34,45,1,80,0.20228571,0.267731086,0.475966375,-0.434331355,-1.023941719,-0.770555579
17,Hertfordshire,East,2012/13,Q1,1176.72,24,30,2,56,0.203956761,0.254945951,0.475899109,-0.429960844,-1.063835051,-0.770657755
5,North Wales,Wales,2009/10,Q1,695.822,4,29,0,33,0.057485966,0.416773255,0.474259221,-0.81304426,-0.558886883,-0.773148733
21,North Wales,Wales,2013/14,Q1,695.822,11,21,1,33,0.158086407,0.301801323,0.474259221,-0.549931326,-0.91763269,-0.773148733
37,Devon and Cornwall,South West,2017/18,Q1,1733.911,18,61,3,82,0.103811557,0.351805831,0.472919314,-0.691883141,-0.761604107,-0.775184043
17,Northumbria,North East,2012/13,Q1,1444.759,23,43,2,68,0.159196101,0.297627494,0.470666734,-0.547029004,-0.930656248,-0.778605695
25,Sussex,South East,2014/15,Q1,1680.791,22,57,0,79,0.130890753,0.339126042,0.470016796,-0.621059526,-0.801168728,-0.779592947
18,Sussex,South East,2012/13,Q2,1680.791,30,47,2,79,0.178487391,0.279630246,0.470016796,-0.496574079,-0.986812887,-0.779592947
13,Cheshire,North West,2011/12,Q1,1048.087,13,36,0,49,0.124035505,0.343482936,0.467518441,-0.638988917,-0.787573955,-0.78338793
28,Wiltshire,South West,2014/15,Q4,706.314,9,24,0,33,0.127422081,0.339792217,0.467214298,-0.630131578,-0.79909007,-0.78384992
25,Wiltshire,South West,2014/15,Q1,706.314,8,23,2,33,0.113264072,0.325634208,0.467214298,-0.667160793,-0.843267169,-0.78384992
27,Dorset,South West,2014/15,Q3,771.884,5,31,0,36,0.064776573,0.40161475,0.466391323,-0.793976224,-0.606185818,-0.785100013
20,Dorset,South West,2012/13,Q4,771.884,12,23,1,36,0.155463774,0.297972234,0.466391323,-0.556790626,-0.929580558,-0.785100013
24,Hampshire,South East,2013/14,Q4,1969.331,35,54,2,91,0.177725329,0.274204793,0.462085856,-0.498567194,-1.003741873,-0.791639987
25,Cumbria,North West,2014/15,Q1,497.906,3,20,0,23,0.060252337,0.401682245,0.461934582,-0.805809025,-0.605975215,-0.791869771
34,Cumbria,North West,2016/17,Q2,497.906,3,19,1,23,0.060252337,0.381598133,0.461934582,-0.805809025,-0.668643476,-0.791869771
23,West Mercia,West Midlands,2013/14,Q3,1258.711,18,40,0,58,0.143003438,0.317785417,0.460788855,-0.589379706,-0.867757675,-0.793610122
16,Derbyshire,East Midlands,2011/12,Q4,1041.998,24,24,0,48,0.230326738,0.230326738,0.460653475,-0.360992142,-1.140654145,-0.793815762
3,North Wales,Wales,2008/09,Q3,695.822,5,27,0,32,0.071857458,0.388030272,0.45988773,-0.775456698,-0.648573334,-0.794978924
1,North Wales,Wales,2008/09,Q1,695.822,4,27,1,32,0.057485966,0.388030272,0.45988773,-0.81304426,-0.648573334,-0.794978924
26,North Wales,Wales,2014/15,Q2,695.822,7,25,0,32,0.100600441,0.359287289,0.45988773,-0.700281574,-0.738259786,-0.794978924
31,Norfolk,East,2015/16,Q3,892.87,8,31,2,41,0.08959871,0.347195,0.459193388,-0.72905578,-0.775991237,-0.796033625
28,Sussex,South East,2014/15,Q4,1680.791,26,50,1,77,0.154689072,0.297478985,0.458117636,-0.558816803,-0.931119639,-0.797667683
22,Suffolk,East,2013/14,Q2,745.274,8,23,3,34,0.107343071,0.30861133,0.456208052,-0.682646729,-0.896383491,-0.800568328
8,Kent,South East,2009/10,Q4,1820.435,23,55,5,83,0.126343429,0.302125591,0.455934983,-0.632952713,-0.916620879,-0.800983119
22,Devon and Cornwall,South West,2013/14,Q2,1733.911,11,64,4,79,0.063440396,0.369107757,0.455617388,-0.797470895,-0.707617075,-0.801465543
15,Devon and Cornwall,South West,2011/12,Q3,1733.911,21,58,0,79,0.121113483,0.334503905,0.455617388,-0.646631247,-0.81559114,-0.801465543
13,Devon and Cornwall,South West,2011/12,Q1,1733.911,29,50,0,79,0.167251952,0.288365435,0.455617388,-0.525959528,-0.95955656,-0.801465543
26,North Yorkshire,Yorkshire,2014/15,Q2,813.233,7,28,2,37,0.086076192,0.344304769,0.454974159,-0.738268661,-0.785009599,-0.802442603
24,North Yorkshire,Yorkshire,2013/14,Q4,813.233,10,27,0,37,0.122965989,0.33200817,0.454974159,-0.641786155,-0.823378557,-0.802442603
10,Dorset,South West,2010/11,Q2,771.884,9,25,1,35,0.116597831,0.323882863,0.453436009,-0.658441597,-0.848731873,-0.804779042
31,Dorset,South West,2015/16,Q3,771.884,7,22,6,35,0.090687202,0.28501692,0.453436009,-0.72620891,-0.9700049,-0.804779042
17,Wiltshire,South West,2012/13,Q1,706.314,8,23,1,32,0.113264072,0.325634208,0.453056289,-0.667160793,-0.843267169,-0.805355833
21,Wiltshire,South West,2013/14,Q1,706.314,7,23,2,32,0.099106063,0.325634208,0.453056289,-0.704190007,-0.843267169,-0.805355833
23,Wiltshire,South West,2013/14,Q3,706.314,11,20,1,32,0.155738099,0.283160181,0.453056289,-0.55607315,-0.975798464,-0.805355833
13,Wiltshire,South West,2011/12,Q1,706.314,13,18,1,32,0.184054118,0.254844163,0.453056289,-0.482014721,-1.064152661,-0.805355833
18,Hertfordshire,East,2012/13,Q2,1176.72,24,27,2,53,0.203956761,0.229451356,0.450404514,-0.429960844,-1.143385589,-0.80938386
38,Northumbria,North East,2017/18,Q2,1444.759,23,41,1,65,0.159196101,0.283784354,0.449902025,-0.547029004,-0.973850862,-0.810147137
24,Devon and Cornwall,South West,2013/14,Q4,1733.911,13,61,4,78,0.074975013,0.351805831,0.449850079,-0.767302965,-0.761604107,-0.810226043
17,Warwickshire,West Midlands,2012/13,Q1,556.75,9,15,1,25,0.161652447,0.269420745,0.449034576,-0.540604615,-1.018669491,-0.811464786
19,Cheshire,North West,2012/13,Q3,1048.087,23,23,1,47,0.219447431,0.219447431,0.448436055,-0.389446154,-1.174600739,-0.812373934
32,Norfolk,East,2015/16,Q4,892.87,11,29,0,40,0.123198226,0.324795323,0.447993549,-0.641178757,-0.845884734,-0.813046099
40,Sussex,South East,2017/18,Q4,1680.791,26,49,0,75,0.154689072,0.291529405,0.446218477,-0.558816803,-0.949684055,-0.81574242
20,Sussex,South East,2012/13,Q4,1680.791,25,48,2,75,0.148739492,0.285579825,0.446218477,-0.574377484,-0.968248471,-0.81574242
38,Sussex,South East,2017/18,Q2,1680.791,25,47,3,75,0.148739492,0.279630246,0.446218477,-0.574377484,-0.986812887,-0.81574242
18,Durham,North East,2012/13,Q2,627.789,6,21,1,28,0.095573513,0.334507295,0.446009726,-0.713429129,-0.815580562,-0.816059511
24,Durham,North East,2013/14,Q4,627.789,8,20,0,28,0.12743135,0.318578376,0.446009726,-0.630107336,-0.865283413,-0.816059511
30,Dyfed-Powys,Wales,2015/16,Q2,515.87,1,20,2,23,0.019384729,0.387694574,0.44584876,-0.912695199,-0.649620809,-0.816304017
8,Dyfed-Powys,Wales,2009/10,Q4,515.87,3,19,1,23,0.058154186,0.368309846,0.44584876,-0.811296581,-0.71010679,-0.816304017
6,Dyfed-Powys,Wales,2009/10,Q2,515.87,2,19,2,23,0.038769457,0.368309846,0.44584876,-0.86199589,-0.71010679,-0.816304017
18,North Wales,Wales,2012/13,Q2,695.822,4,22,5,31,0.057485966,0.316172814,0.445516238,-0.81304426,-0.872789464,-0.816809115
12,Gwent,Wales,2010/11,Q4,584.133,8,17,1,26,0.136955111,0.291029611,0.445104112,-0.605198651,-0.951243556,-0.817435133
23,Devon and Cornwall,South West,2013/14,Q3,1733.911,15,60,2,77,0.086509631,0.346038522,0.44408277,-0.737135036,-0.779599785,-0.818986543
2,Lincolnshire,East Midlands,2008/09,Q2,743.413,9,24,0,33,0.121063258,0.322835355,0.443898614,-0.646762605,-0.852000402,-0.819266276
16,Lincolnshire,East Midlands,2011/12,Q4,743.413,12,19,2,33,0.161417678,0.25557799,0.443898614,-0.541218637,-1.061862908,-0.819266276
21,North Yorkshire,Yorkshire,2013/14,Q1,813.233,5,29,2,36,0.061482994,0.356601368,0.44267756,-0.802590332,-0.74664064,-0.821121047
17,Cumbria,North West,2012/13,Q1,497.906,1,21,0,22,0.020084112,0.421766358,0.44185047,-0.910866014,-0.543306954,-0.822377391
16,Hampshire,South East,2011/12,Q4,1969.331,30,56,1,87,0.152335996,0.284360526,0.441774389,-0.564971096,-0.972053037,-0.822492957
3,Dorset,South West,2008/09,Q3,771.884,5,29,0,34,0.064776573,0.375704121,0.440480694,-0.793976224,-0.687034503,-0.82445807
7,Dorset,South West,2009/10,Q3,771.884,11,23,0,34,0.14250846,0.297972234,0.440480694,-0.590674283,-0.929580558,-0.82445807
29,Cheshire,North West,2015/16,Q1,1048.087,11,35,0,46,0.104953119,0.333941743,0.438894863,-0.688897469,-0.817345246,-0.826866937
20,West Mercia,West Midlands,2012/13,Q4,1258.711,19,35,1,55,0.150948073,0.27806224,0.436954948,-0.568601106,-0.99170552,-0.829813652
35,Norfolk,East,2016/17,Q3,892.87,13,25,1,39,0.145597903,0.279995968,0.43679371,-0.582594075,-0.985671727,-0.830058572
25,Hampshire,South East,2014/15,Q1,1969.331,21,63,2,86,0.106635197,0.319905592,0.436696523,-0.68449812,-0.861142113,-0.830206199
22,Sussex,South East,2013/14,Q2,1680.791,21,49,3,73,0.124941174,0.291529405,0.434319318,-0.636620207,-0.949684055,-0.833817157
10,Kent,South East,2010/11,Q2,1820.435,30,49,0,79,0.164795777,0.269166435,0.433962212,-0.532383471,-1.019463012,-0.834359597
17,Gloucestershire,South West,2012/13,Q1,623.129,9,18,0,27,0.144432373,0.288864746,0.433297118,-0.585642433,-0.957998566,-0.83536987
20,Hampshire,South East,2012/13,Q4,1969.331,31,54,0,85,0.157413863,0.274204793,0.431618656,-0.551690316,-1.003741873,-0.837919441
10,Lincolnshire,East Midlands,2010/11,Q2,743.413,6,26,0,32,0.080708839,0.349738302,0.43044714,-0.752306573,-0.768055399,-0.839698965
23,North Yorkshire,Yorkshire,2013/14,Q3,813.233,5,28,2,35,0.061482994,0.344304769,0.430380961,-0.802590332,-0.785009599,-0.839799492
27,Suffolk,East,2014/15,Q3,745.274,4,26,2,32,0.053671536,0.348864981,0.429372285,-0.823020619,-0.770780412,-0.841331664
40,Suffolk,East,2017/18,Q4,745.274,13,19,0,32,0.174432491,0.254939794,0.429372285,-0.507179367,-1.063854264,-0.841331664
16,Devon and Cornwall,South West,2011/12,Q4,1733.911,13,60,1,74,0.074975013,0.346038522,0.426780844,-0.767302965,-0.779599785,-0.845268043
38,Dyfed-Powys,Wales,2017/18,Q2,515.87,1,21,0,22,0.019384729,0.407079303,0.426464032,-0.912695199,-0.589134828,-0.845749279
1,Dyfed-Powys,Wales,2008/09,Q1,515.87,0,20,2,22,0,0.387694574,0.426464032,-0.963394508,-0.649620809,-0.845749279
31,Dyfed-Powys,Wales,2015/16,Q3,515.87,2,19,1,22,0.038769457,0.368309846,0.426464032,-0.86199589,-0.71010679,-0.845749279
4,Hertfordshire,East,2008/09,Q4,1176.72,32,16,2,50,0.271942348,0.135971174,0.424909919,-0.252149623,-1.435070896,-0.848109964
18,Wiltshire,South West,2012/13,Q2,706.314,5,24,1,30,0.070790045,0.339792217,0.424740271,-0.778248436,-0.79909007,-0.848367658
24,Wiltshire,South West,2013/14,Q4,706.314,8,22,0,30,0.113264072,0.311476199,0.424740271,-0.667160793,-0.887444267,-0.848367658
11,Wiltshire,South West,2010/11,Q3,706.314,17,12,1,30,0.240686154,0.169896109,0.424740271,-0.333897863,-1.329215252,-0.848367658
13,Kent,South East,2011/12,Q1,1820.435,23,51,3,77,0.126343429,0.280152821,0.422975827,-0.632952713,-0.985182301,-0.851047836
27,Sussex,South East,2014/15,Q3,1680.791,22,48,1,71,0.130890753,0.285579825,0.422420158,-0.621059526,-0.968248471,-0.851891893
24,Sussex,South East,2013/14,Q4,1680.791,23,46,2,71,0.136840333,0.273680666,0.422420158,-0.605498846,-1.005377303,-0.851891893
2,Cumbria,North West,2008/09,Q2,497.906,3,18,0,21,0.060252337,0.361514021,0.421766358,-0.805809025,-0.731311737,-0.852885011
7,Cumbria,North West,2009/10,Q3,497.906,5,16,0,21,0.100420561,0.321345796,0.421766358,-0.700752036,-0.856648258,-0.852885011
15,Cumbria,North West,2011/12,Q3,497.906,6,15,0,21,0.120504674,0.301261684,0.421766358,-0.648223542,-0.919316519,-0.852885011
20,North Yorkshire,Yorkshire,2012/13,Q4,813.233,6,26,2,34,0.073779593,0.319711571,0.418084362,-0.770429496,-0.861747516,-0.858477936
19,Gloucestershire,South West,2012/13,Q3,623.129,6,20,0,26,0.096288249,0.320960828,0.417249077,-0.711559791,-0.85784947,-0.859746728
25,North Wales,Wales,2014/15,Q1,695.822,7,21,1,29,0.100600441,0.301801323,0.416773255,-0.700281574,-0.91763269,-0.860469498
44,North Wales,Wales,2018/19,Q4,695.822,7,21,1,29,0.100600441,0.301801323,0.416773255,-0.700281574,-0.91763269,-0.860469498
38,Suffolk,East,2017/18,Q2,745.274,8,21,2,31,0.107343071,0.281775562,0.415954401,-0.682646729,-0.980118878,-0.861713332
13,Suffolk,East,2011/12,Q1,745.274,11,20,0,31,0.147596723,0.268357678,0.415954401,-0.577366312,-1.021986571,-0.861713332
13,Dorset,South West,2011/12,Q1,771.884,14,15,3,32,0.181374403,0.194329718,0.414570065,-0.489023313,-1.252975297,-0.863816128
27,Durham,North East,2014/15,Q3,627.789,5,21,0,26,0.079644594,0.334507295,0.414151889,-0.755090026,-0.815580562,-0.864451334
29,Durham,North East,2015/16,Q1,627.789,7,19,0,26,0.111502432,0.302649457,0.414151889,-0.671768233,-0.914986264,-0.864451334
24,Warwickshire,West Midlands,2013/14,Q4,556.75,10,13,0,23,0.17961383,0.233497979,0.41311181,-0.49362796,-1.13075895,-0.866031207
29,Gwent,Wales,2015/16,Q1,584.133,6,17,1,24,0.102716333,0.291029611,0.410865334,-0.694747616,-0.951243556,-0.869443587
36,Gwent,Wales,2016/17,Q4,584.133,8,15,1,24,0.136955111,0.256790834,0.410865334,-0.605198651,-1.058078483,-0.869443587
24,Gwent,Wales,2013/14,Q4,584.133,9,14,1,24,0.1540745,0.239671445,0.410865334,-0.560424169,-1.111495946,-0.869443587
26,Wiltshire,South West,2014/15,Q2,706.314,3,25,1,29,0.042474027,0.353950226,0.410582262,-0.852306865,-0.754912972,-0.869873571
16,Hertfordshire,East,2011/12,Q4,1176.72,29,18,1,48,0.246447753,0.152967571,0.407913522,-0.318828831,-1.382037204,-0.873927367
2,Dyfed-Powys,Wales,2008/09,Q2,515.87,0,21,0,21,0,0.407079303,0.407079303,-0.963394508,-0.589134828,-0.875194541
9,Dyfed-Powys,Wales,2010/11,Q1,515.87,0,21,0,21,0,0.407079303,0.407079303,-0.963394508,-0.589134828,-0.875194541
12,Dyfed-Powys,Wales,2010/11,Q4,515.87,1,20,0,21,0.019384729,0.387694574,0.407079303,-0.912695199,-0.649620809,-0.875194541
37,Dyfed-Powys,Wales,2017/18,Q1,515.87,2,18,1,21,0.038769457,0.348925117,0.407079303,-0.86199589,-0.770592772,-0.875194541
36,Dyfed-Powys,Wales,2016/17,Q4,515.87,4,17,0,21,0.077538915,0.329540388,0.407079303,-0.760597272,-0.831078753,-0.875194541
11,Kent,South East,2010/11,Q3,1820.435,31,42,1,74,0.170288969,0.230714088,0.40649625,-0.518016437,-1.139445501,-0.876080194
4,Devon and Cornwall,South West,2008/09,Q4,1733.911,14,54,2,70,0.080742322,0.31143467,0.403711609,-0.752219,-0.88757385,-0.880310043
22,Lincolnshire,East Midlands,2013/14,Q2,743.413,13,17,0,30,0.174869151,0.228675043,0.403544194,-0.506037315,-1.145807911,-0.880564345
8,North Wales,Wales,2009/10,Q4,695.822,0,27,1,28,0,0.388030272,0.402401764,-0.963394508,-0.648573334,-0.882299689
26,Cheshire,North West,2014/15,Q2,1048.087,13,27,2,42,0.124035505,0.257612202,0.400730092,-0.638988917,-1.055515575,-0.884838946
21,Cambridgeshire,East,2013/14,Q1,849.035,8,22,4,34,0.09422462,0.259117704,0.400454634,-0.716957058,-1.050817971,-0.885257365
1,Hertfordshire,East,2008/09,Q1,1176.72,32,15,0,47,0.271942348,0.127472976,0.399415324,-0.252149623,-1.461587742,-0.886836069
30,Sussex,South East,2015/16,Q2,1680.791,21,44,2,67,0.124941174,0.261781506,0.398621839,-0.636620207,-1.042506135,-0.888041366
25,Durham,North East,2014/15,Q1,627.789,8,16,1,25,0.12743135,0.254862701,0.39822297,-0.630107336,-1.064094817,-0.888647246
15,Wiltshire,South West,2011/12,Q3,706.314,14,12,2,28,0.198212127,0.169896109,0.396424253,-0.444985506,-1.329215252,-0.891379484
16,Essex,East,2011/12,Q4,1802.164,47,23,1,71,0.260797574,0.127624345,0.393970804,-0.281297945,-1.461115426,-0.895106255
38,Gwent,Wales,2017/18,Q2,584.133,4,19,0,23,0.068477556,0.325268389,0.393745945,-0.78429658,-0.844408629,-0.895447814
40,Gwent,Wales,2017/18,Q4,584.133,4,18,1,23,0.068477556,0.308149,0.393745945,-0.78429658,-0.897826093,-0.895447814
32,Gwent,Wales,2015/16,Q4,584.133,6,16,1,23,0.102716333,0.273910223,0.393745945,-0.694747616,-1.004661019,-0.895447814
22,North Yorkshire,Yorkshire,2013/14,Q2,813.233,6,25,1,32,0.073779593,0.307414972,0.393491164,-0.770429496,-0.900116474,-0.895834824
29,Sussex,South East,2015/16,Q1,1680.791,17,48,1,66,0.101142855,0.285579825,0.39267226,-0.698862931,-0.968248471,-0.897078734
17,Hampshire,South East,2012/13,Q1,1969.331,22,51,4,77,0.111713064,0.258971194,0.390995724,-0.671217339,-1.051275126,-0.89962538
26,Thames Valley,South East,2014/15,Q2,2379.191,32,56,5,93,0.1344995,0.235374125,0.390889172,-0.611621119,-1.124904831,-0.899787232
29,Dorset,South West,2015/16,Q1,771.884,6,22,2,30,0.077731887,0.28501692,0.388659436,-0.760092567,-0.9700049,-0.903174185
4,Dorset,South West,2008/09,Q4,771.884,9,21,0,30,0.116597831,0.272061605,0.388659436,-0.658441597,-1.010429242,-0.903174185
41,Northumbria,North East,2018/19,Q1,1444.759,19,36,1,56,0.131509823,0.249176506,0.387607899,-0.619440396,-1.081837395,-0.904771462
21,Devon and Cornwall,South West,2013/14,Q1,1733.911,11,54,2,67,0.063440396,0.31143467,0.386409683,-0.797470895,-0.88757385,-0.906591543
21,Durham,North East,2013/14,Q1,627.789,6,18,0,24,0.095573513,0.286720538,0.382294051,-0.713429129,-0.964689115,-0.912843158
1,Cumbria,North West,2008/09,Q1,497.906,1,17,1,19,0.020084112,0.341429908,0.381598133,-0.910866014,-0.793979998,-0.913900252
23,Cumbria,North West,2013/14,Q3,497.906,3,16,0,19,0.060252337,0.321345796,0.381598133,-0.805809025,-0.856648258,-0.913900252
3,Cumbria,North West,2008/09,Q3,497.906,4,14,1,19,0.080336449,0.281177572,0.381598133,-0.75328053,-0.98198478,-0.913900252
16,North Yorkshire,Yorkshire,2011/12,Q4,813.233,8,22,1,31,0.098372791,0.270525175,0.381194565,-0.706107826,-1.015223349,-0.914513269
23,Hampshire,South East,2013/14,Q3,1969.331,20,51,4,75,0.101557331,0.258971194,0.380839991,-0.6977789,-1.051275126,-0.915051865
33,Norfolk,East,2016/17,Q1,892.87,9,25,0,34,0.100798549,0.279995968,0.380794517,-0.699763439,-0.985671727,-0.91512094
37,Sussex,South East,2017/18,Q1,1680.791,20,44,0,64,0.118991594,0.261781506,0.3807731,-0.652180888,-1.042506135,-0.915153471
30,Norfolk,East,2015/16,Q2,892.87,7,26,0,33,0.078398871,0.291195807,0.369594678,-0.758348121,-0.950724978,-0.932133413
11,Norfolk,East,2010/11,Q3,892.87,14,18,1,33,0.156797742,0.201597097,0.369594678,-0.553301733,-1.230298964,-0.932133413
35,Sussex,South East,2016/17,Q3,1680.791,26,36,0,62,0.154689072,0.214184869,0.368873941,-0.558816803,-1.191021462,-0.933228208
33,Dyfed-Powys,Wales,2016/17,Q1,515.87,2,17,0,19,0.038769457,0.329540388,0.368309846,-0.86199589,-0.831078753,-0.934085064
7,Durham,North East,2009/10,Q3,627.789,13,10,0,23,0.207075944,0.159289188,0.366365132,-0.421802854,-1.362311923,-0.93703907
6,Hertfordshire,East,2009/10,Q2,1176.72,28,13,2,43,0.237949555,0.110476579,0.36542253,-0.341055233,-1.514621434,-0.938470875
13,Gwent,Wales,2011/12,Q1,584.133,1,20,0,21,0.017119389,0.342387778,0.359507167,-0.918620026,-0.790991166,-0.947456269
11,North Wales,Wales,2010/11,Q3,695.822,7,18,0,25,0.100600441,0.258686848,0.359287289,-0.700281574,-1.052162367,-0.947790262
17,North Wales,Wales,2012/13,Q1,695.822,8,17,0,25,0.114971932,0.244315357,0.359287289,-0.662694012,-1.097005593,-0.947790262
29,Norfolk,East,2015/16,Q1,892.87,7,24,1,32,0.078398871,0.268796129,0.358394839,-0.758348121,-1.020618475,-0.949145887
1,Norfolk,East,2008/09,Q1,892.87,9,22,1,32,0.100798549,0.246396452,0.358394839,-0.699763439,-1.090511971,-0.949145887
12,Norfolk,East,2010/11,Q4,892.87,10,20,2,32,0.111998387,0.223996774,0.358394839,-0.670471098,-1.160405468,-0.949145887
19,Hertfordshire,East,2012/13,Q3,1176.72,24,18,0,42,0.203956761,0.152967571,0.356924332,-0.429960844,-1.382037204,-0.951379576
2,Hertfordshire,East,2008/09,Q2,1176.72,25,11,6,42,0.21245496,0.093480182,0.356924332,-0.407734441,-1.567655126,-0.951379576
26,Devon and Cornwall,South West,2014/15,Q2,1733.911,15,43,3,61,0.086509631,0.247994274,0.351805831,-0.737135036,-1.085526302,-0.959154543
33,Durham,North East,2016/17,Q1,627.789,5,17,0,22,0.079644594,0.270791619,0.350436213,-0.755090026,-1.014391966,-0.961234981
28,Dyfed-Powys,Wales,2014/15,Q4,515.87,0,18,0,18,0,0.348925117,0.348925117,-0.963394508,-0.770592772,-0.963530326
23,Dyfed-Powys,Wales,2013/14,Q3,515.87,1,17,0,18,0.019384729,0.329540388,0.348925117,-0.912695199,-0.831078753,-0.963530326
